7,2
7,2
38,2
38,2
60,6
87,8
72,10
46,14
46,14
63,16
23,17
79,18
36,20
83,23
68,25
5,27
18,29
28,33
43,33
22,42
40,45
40,45
88,45
53,50
86,51
25,53
32,53
4,54
69,55
50,58
10,62
34,64
5,66
55,66
23,67
71,70
60,74
18,79
79,80
69,81
97,84
49,90
73,92
93,92
23,94
2,97
2,97
38,2
38,2
6,3
59,3
64,4
70,7
46,14
46,14
23,18
79,18
83,24
3,28
3,28
21,28
42,34
85,41
24,42
39,45
87,52
32,53
69,55
50,58
97,65
23,66
12,74
60,74
18,79
79,80
96,85
50,89
73,91
93,92
23,94
6,3
65,3
46,14
77,22
22,28
77,35
38,46
69,55
50,58
95,63
11,74
61,74
78,80
50,89
73,91
94,92
22,95
5,3
65,3
77,34
93,37
37,46
69,55
10,73
76,85
20,94
94,94
48,95
5,3
37,45
71,55
8,73
97,97
4,6
35,44
5,72
52,80
4,12
31,44
49,84
2,13
2,13
26,44
