187,2
265,2
436,2
575,2
677,2
677,2
846,2
905,2
943,2
943,2
27,3
126,3
126,3
126,3
126,3
226,3
246,3
279,3
310,3
310,3
660,3
660,3
687,3
687,3
771,3
771,3
831,3
986,3
986,3
196,4
360,4
415,4
485,4
800,4
800,4
712,5
712,5
923,5
22,6
162,6
648,6
648,6
805,6
291,7
348,7
136,8
136,8
307,8
375,9
526,9
526,9
526,9
673,9
873,9
99,10
205,10
262,10
262,10
469,10
469,10
469,10
469,10
790,10
790,10
457,11
962,11
962,11
278,12
278,12
508,12
554,12
598,12
699,12
699,12
989,12
108,13
212,13
212,13
212,13
237,13
237,13
719,13
851,13
911,13
425,14
622,14
622,14
664,14
664,14
811,14
904,14
181,15
327,15
417,15
895,15
439,16
864,16
11,17
356,17
401,17
708,17
708,17
874,17
874,17
141,18
141,18
492,18
492,18
492,18
543,18
925,18
925,18
925,18
925,18
89,19
369,19
508,19
508,19
656,19
256,20
256,20
643,20
769,20
385,21
385,21
110,22
242,22
242,22
242,22
332,22
578,22
589,22
798,22
963,22
175,23
273,23
273,23
447,23
450,23
510,23
510,23
510,23
566,23
618,23
878,23
878,23
910,23
977,23
128,24
199,24
221,24
221,24
308,24
308,24
308,24
435,24
466,24
594,24
719,24
81,25
538,25
731,25
731,25
731,25
368,26
418,26
671,26
671,26
671,26
827,26
827,26
827,26
943,26
943,26
148,27
148,27
713,27
876,27
876,27
905,27
77,28
183,28
183,28
319,28
282,29
282,29
282,29
395,29
499,29
499,29
531,29
591,29
688,29
688,29
104,30
298,30
298,30
422,30
966,30
340,31
930,31
930,31
229,32
229,32
255,32
255,32
898,32
401,33
565,33
816,33
816,33
816,33
879,33
267,34
371,34
483,34
762,34
970,34
438,35
766,35
766,35
169,37
199,37
657,37
685,37
885,37
885,37
911,37
911,37
975,37
417,38
417,38
709,38
776,38
776,38
776,38
933,38
933,38
62,39
82,39
343,39
409,39
409,39
740,39
740,39
145,40
145,40
806,40
845,40
449,41
449,41
477,41
516,41
867,41
177,42
232,42
232,42
107,43
107,43
338,43
623,43
623,43
700,43
492,44
492,44
826,44
826,44
969,44
969,44
72,45
72,45
97,45
383,45
683,45
215,46
420,46
420,46
689,46
689,46
758,46
758,46
790,46
790,46
790,46
103,47
103,47
128,47
156,47
156,47
246,47
246,47
246,47
352,47
600,47
600,47
316,48
51,49
202,49
426,49
426,49
506,49
543,49
899,49
926,49
926,49
188,50
328,50
477,50
