123,6
773,9
700,14
439,20
647,20
149,25
845,24
523,31
695,30
590,33
908,35
662,42
649,42
27,49
333,49
505,50
382,57
410,57
861,56
848,70
51,83
373,82
895,78
553,83
691,87
751,87
510,92
123,94
53,100
34,100
286,101
174,103
516,102
971,108
463,118
853,117
459,129
872,125
937,127
353,136
471,135
24,138
695,138
85,148
412,144
989,142
444,148
9,156
659,153
344,161
435,159
28,165
257,164
887,162
7,165
326,173
167,175
475,177
713,175
804,186
739,191
581,192
760,193
914,194
40,205
215,207
249,212
121,214
768,215
875,214
946,213
545,220
648,222
65,224
411,225
820,221
328,227
900,223
735,228
700,229
698,231
979,231
78,240
262,240
60,241
671,238
486,243
788,249
607,258
93,260
287,263
466,263
664,262
542,265
305,268
934,266
568,270
124,282
50,280
772,281
204,289
550,285
496,291
801,291
856,301
218,303
233,306
382,305
285,303
773,302
159,312
622,308
962,307
889,315
501,316
743,315
910,315
205,322
781,319
698,327
972,322
31,334
217,336
243,339
469,337
709,336
925,337
234,345
302,349
592,355
478,357
530,357
174,359
268,360
746,362
974,360
878,364
783,369
205,375
107,379
695,388
59,394
129,399
739,407
387,414
952,411
541,414
13,421
33,421
116,423
767,423
485,428
454,425
644,429
206,430
978,430
243,437
395,435
25,441
687,439
770,439
208,444
85,443
112,445
643,440
370,447
899,449
535,450
609,448
97,451
121,454
773,449
319,455
206,464
285,464
795,460
874,464
407,472
964,471
733,474
104,475
689,474
587,476
884,476
48,491
476,487
846,485
572,488
912,491
751,496
617,498
791,498
281,502
283,503
628,508
690,512
382,520
888,517
16,528
591,527
81,530
759,523
184,529
274,528
593,528
924,525
635,536
414,538
785,533
157,542
341,540
880,539
186,546
381,545
981,545
245,553
412,549
714,549
397,553
31,558
201,554
693,556
461,562
877,556
143,561
838,561
260,563
750,560
164,564
342,563
489,562
104,564
800,565
983,567
178,573
782,570
686,571
713,573
460,582
958,579
149,587
174,590
53,593
407,588
471,594
302,599
127,599
717,596
960,596
785,600
833,605
181,614
425,613
574,609
645,610
463,616
694,619
660,627
699,631
618,635
49,639
449,640
990,649
552,652
533,655
145,662
38,665
242,661
438,661
481,665
774,663
220,667
710,670
249,674
934,671
60,680
490,676
870,676
771,678
962,680
289,683
949,681
700,684
820,687
43,691
754,687
641,691
166,698
272,699
767,699
504,705
590,703
10,712
774,706
77,713
258,716
934,714
797,719
238,721
879,722
352,734
68,735
788,733
837,732
268,737
344,738
139,740
801,740
638,743
494,748
70,757
270,753
502,755
382,754
714,755
472,758
155,760
392,757
349,759
526,761
102,766
418,763
916,767
18,772
331,775
357,775
944,771
149,777
576,774
521,778
469,780
259,784
782,781
224,792
277,794
173,801
644,799
457,807
991,806
879,806
219,812
726,812
954,810
369,818
418,819
505,817
223,825
845,822
250,826
231,834
718,830
104,836
555,830
974,833
254,843
135,846
424,843
741,842
483,846
444,848
714,851
189,853
299,858
398,859
51,863
33,867
891,860
541,863
585,860
144,871
118,872
119,871
587,875
392,881
61,884
902,884
592,883
359,886
86,890
858,889
285,892
177,898
300,900
236,904
32,906
193,905
162,911
513,914
349,919
57,925
220,927
648,930
575,932
277,933
152,938
602,936
446,937
998,936
964,937
373,940
643,943
64,949
868,945
653,947
801,952
460,953
151,958
546,959
557,964
878,961
846,964
792,965
925,965
984,968
303,972
524,973
323,979
537,977
949,978
122,983
513,981
389,987
50,987
768,987
219,993
185,996
48,10
847,24
630,27
668,33
928,43
330,47
663,61
101,68
126,67
2,80
715,80
57,88
286,100
461,126
401,133
167,143
690,179
12,213
455,219
202,221
248,235
398,242
674,238
844,241
197,252
788,248
49,256
560,261
485,263
318,279
699,276
21,294
920,290
992,301
443,306
794,308
873,305
59,313
948,309
643,315
642,336
946,343
47,356
976,358
220,367
784,369
89,374
646,373
56,378
364,396
387,413
395,434
945,433
352,438
111,444
570,467
921,463
29,480
813,473
863,476
93,483
753,479
131,516
397,552
304,556
807,588
696,604
573,608
695,620
456,629
904,627
497,634
296,644
876,649
905,655
146,662
585,674
289,675
472,674
318,682
333,688
236,690
839,705
313,712
257,716
795,719
128,729
681,730
68,734
668,743
474,748
830,758
421,765
329,773
521,777
783,780
146,798
459,807
497,826
940,830
912,843
691,856
996,862
513,872
60,887
668,884
991,890
334,900
368,926
309,926
151,942
354,944
794,964
302,973
221,996
387,2
114,16
552,17
372,29
496,29
16,75
5,131
75,132
231,154
745,165
394,182
781,190
558,194
100,199
10,213
67,214
921,238
560,248
176,252
77,255
560,260
319,278
911,284
