226,8
73,31
656,31
789,42
882,43
244,48
342,54
456,56
832,57
391,61
828,76
521,93
443,99
283,119
376,122
454,122
630,122
956,132
881,144
568,149
294,152
487,161
914,164
425,167
322,169
589,176
139,180
92,190
733,193
574,199
734,211
775,219
954,221
745,224
631,228
378,237
243,243
655,256
165,270
38,273
833,273
488,279
15,280
924,292
569,299
28,301
720,301
342,306
937,308
544,315
48,324
812,325
193,339
840,340
117,342
964,343
78,348
831,351
337,357
329,361
180,363
367,363
426,363
927,367
239,371
115,375
869,378
172,386
990,388
156,394
563,405
891,410
364,411
464,415
176,421
209,423
968,425
323,429
942,431
296,439
395,441
452,443
772,443
227,446
390,460
672,463
252,464
63,471
825,471
369,472
706,472
552,476
104,479
636,479
122,482
863,485
745,488
83,493
872,493
165,497
576,510
230,511
660,519
428,522
10,524
771,530
359,532
880,540
502,546
419,547
716,551
112,558
221,558
14,563
224,569
495,577
178,581
494,581
699,581
741,606
790,621
179,626
640,626
796,630
57,640
913,640
107,647
156,652
821,653
986,669
129,677
191,677
695,678
959,683
903,685
339,691
95,704
721,711
612,719
947,725
636,742
572,743
650,749
568,753
243,754
44,756
233,756
281,759
549,762
874,763
303,766
334,766
861,769
371,771
39,774
422,781
450,785
205,787
388,793
421,797
161,804
281,811
494,815
759,817
312,823
128,829
70,831
327,831
286,835
68,837
257,840
406,847
440,852
819,853
496,854
436,861
78,865
403,875
734,880
288,885
299,889
20,895
282,895
438,897
329,900
133,902
234,906
506,908
217,915
179,918
158,919
525,944
129,948
414,949
781,955
186,958
365,958
458,959
332,977
87,978
918,978
426,983
265,986
212,996
857,16
390,61
331,92
631,96
653,114
873,121
695,132
948,142
881,157
913,166
842,254
863,266
165,271
682,332
748,376
473,378
959,406
467,415
274,440
385,448
324,472
794,472
528,510
679,521
564,523
845,544
285,564
80,600
96,622
252,675
556,701
175,741
947,773
238,832
439,852
495,854
402,874
453,876
919,978
454,6
304,10
369,71
331,91
979,92
270,105
538,112
654,114
692,133
473,239
712,267
525,284
840,302
520,309
669,322
122,323
313,389
740,403
579,408
747,492
100,498
615,503
230,510
695,679
923,696
556,699
647,751
282,758
331,903
413,912
218,917
455,5
625,28
757,120
949,142
626,270
996,297
380,303
595,305
891,359
239,370
42,409
365,413
549,477
18,481
394,579
254,678
450,775
288,802
490,809
656,867
285,896
577,958
271,988
951,141
294,148
912,290
976,527
878,537
494,579
553,617
99,620
497,872
328,901
233,993
242,43
34,188
518,370
760,385
885,522
101,759
934,831
611,885
851,98
656,221
82,489
149,591
182,728
833,768
342,778
689,43
731,109
563,329
599,439
396,762
898,848
