60,2
74,2
74,2
217,2
217,2
240,2
240,2
850,2
478,3
589,3
624,3
678,3
678,3
682,3
682,3
755,3
830,3
905,3
157,4
157,4
452,4
640,4
915,4
915,4
915,4
950,4
950,4
10,5
146,5
285,5
285,5
976,5
174,6
531,6
574,6
375,7
375,7
400,7
486,7
70,8
213,8
213,8
213,8
213,8
598,8
696,8
960,8
960,8
960,8
998,8
177,9
229,9
229,9
558,9
129,10
129,10
129,10
276,10
276,10
299,10
365,10
365,10
520,11
536,11
610,11
610,11
191,12
461,12
783,12
87,13
286,13
286,13
701,13
803,13
855,13
69,14
150,14
763,14
179,15
179,15
402,15
402,15
496,15
836,15
836,15
894,15
894,15
982,15
42,16
684,16
825,16
825,16
890,16
7,17
127,17
127,17
265,17
555,17
555,17
555,17
653,17
653,17
250,18
299,18
299,18
313,18
313,18
313,18
545,18
545,18
545,18
341,19
662,19
662,19
88,20
370,20
594,20
594,20
594,20
621,20
621,20
696,20
199,21
408,21
793,21
307,22
307,22
390,22
28,23
101,23
146,23
420,23
420,23
435,23
771,23
219,24
380,24
474,24
617,24
617,24
617,24
638,24
638,24
693,24
693,24
557,25
557,25
557,25
865,25
865,25
969,25
534,26
534,26
534,26
644,26
644,26
344,27
879,27
879,27
167,28
499,28
499,28
853,28
922,28
115,29
321,29
404,29
413,29
413,29
528,29
528,29
903,29
903,29
935,29
935,29
955,29
955,29
130,30
154,30
235,30
268,30
268,30
572,30
778,30
135,31
135,31
135,31
151,31
254,31
254,31
820,31
820,31
144,32
144,32
363,32
363,32
440,32
863,32
863,32
863,32
281,34
654,34
798,34
997,34
997,34
3,35
71,35
104,35
355,35
355,35
387,35
428,35
633,35
633,35
943,35
943,35
956,35
956,35
57,36
199,36
531,36
531,36
531,36
785,36
23,37
593,37
833,37
888,37
888,37
189,38
286,38
539,38
539,38
682,38
682,38
964,38
175,39
175,39
479,39
504,39
504,39
504,39
804,39
804,39
325,40
369,40
512,40
621,41
621,41
202,42
245,42
245,42
299,42
299,42
557,42
557,42
706,42
706,42
706,42
706,42
982,42
982,42
84,43
139,43
790,43
954,43
954,43
724,44
833,44
833,44
114,45
124,45
450,45
450,45
659,45
892,45
901,45
901,45
342,46
399,46
943,46
943,46
171,47
258,47
258,47
533,47
533,47
574,47
574,47
819,47
819,47
