35,3
26,6
65,7
80,12
80,12
94,13
94,13
46,14
6,15
14,23
14,23
52,25
61,37
26,38
70,44
83,44
54,50
54,50
64,53
15,54
48,57
48,57
38,58
56,61
56,61
86,68
54,70
40,77
40,77
92,78
16,80
2,82
96,86
46,87
24,89
56,89
65,92
2,98
35,3
26,6
94,13
6,15
52,25
67,29
61,37
25,38
84,44
52,48
15,54
15,54
64,54
47,56
47,56
88,68
40,77
40,77
40,77
40,77
79,79
96,86
46,87
24,89
24,89
56,89
64,92
36,4
5,15
89,19
53,27
25,38
64,39
84,43
52,47
52,47
15,53
47,54
63,54
40,78
47,87
96,87
56,89
74,89
36,4
4,16
4,16
90,21
25,38
83,40
52,48
6,84
47,87
75,91
58,97
90,22
24,38
5,48
7,86
48,88
73,92
60,97
24,39
7,84
71,94
69,95
68,97
