58,2
44,3
44,3
97,3
11,7
78,9
24,12
37,15
12,18
92,21
74,22
76,29
65,33
2,34
51,35
38,45
94,49
94,49
94,49
24,50
9,56
63,61
92,62
85,63
39,67
52,67
30,69
54,75
68,76
16,78
29,80
76,81
6,83
6,83
82,89
34,94
34,94
34,94
64,94
17,97
96,3
12,6
27,14
37,15
95,19
74,22
2,34
51,36
25,49
9,56
62,61
92,61
86,62
31,69
69,76
29,80
4,81
4,81
77,81
86,89
64,92
65,95
21,96
95,2
12,7
35,14
75,21
52,36
25,50
14,55
94,61
61,62
31,69
69,76
3,80
94,89
64,90
23,96
34,14
67,21
53,36
23,51
97,60
30,70
69,76
2,79
91,89
24,97
35,15
54,35
69,76
89,91
56,28
56,28
63,74
25,96
88,97
61,18
61,18
66,76
25,94
67,80
25,92
25,92
25,92
