452,2
621,2
221,3
321,3
367,3
764,3
947,3
931,4
931,4
262,5
561,6
561,6
352,7
352,7
352,7
776,7
226,8
226,8
226,8
74,9
86,9
406,9
192,10
305,10
485,10
984,10
984,10
984,10
698,11
891,11
891,11
365,12
365,12
365,12
376,12
540,12
540,12
634,12
634,12
457,13
661,13
661,13
661,13
44,14
180,14
180,14
312,15
422,15
648,15
648,15
797,15
797,15
935,15
935,15
128,16
587,16
587,16
587,16
683,16
683,16
7,18
247,18
247,18
299,18
299,18
411,18
411,18
217,19
272,19
272,19
369,19
464,19
706,20
28,21
146,21
146,21
345,21
569,21
63,22
265,22
265,22
390,22
924,22
924,22
94,23
219,23
305,23
547,23
547,23
794,23
794,23
679,24
518,25
776,25
201,26
619,26
619,26
619,26
269,27
321,28
865,28
865,28
865,28
952,28
952,28
409,29
409,29
577,29
899,29
73,31
141,31
361,31
361,31
438,31
438,31
629,31
629,31
656,31
98,32
231,33
914,33
914,33
3,34
474,34
703,34
703,34
703,34
607,35
286,36
385,36
186,37
229,37
594,38
867,38
867,38
867,38
715,39
937,39
937,39
937,39
681,40
208,41
219,41
448,41
448,41
60,42
85,42
104,42
789,42
482,43
882,43
375,44
661,44
920,44
941,44
941,44
293,45
327,45
888,45
26,47
289,47
244,48
364,48
861,48
861,48
19,49
442,49
442,49
488,50
635,50
827,50
827,50
63,52
63,52
223,52
315,52
799,52
719,53
719,53
342,54
41,55
41,55
235,55
235,55
109,56
109,56
456,56
66,57
832,57
832,57
832,57
896,57
373,58
373,58
373,58
685,58
59,59
87,59
153,59
460,59
140,60
736,60
391,61
848,63
848,63
218,64
230,64
230,64
26,65
26,65
117,65
117,65
117,65
498,65
73,66
73,66
295,67
449,67
603,68
540,69
744,69
744,69
811,69
370,71
370,71
370,71
85,74
85,74
263,74
473,75
31,76
828,76
52,77
858,77
103,78
452,78
452,78
452,78
509,78
964,78
480,79
819,80
819,80
819,80
901,81
901,81
901,81
460,82
460,82
418,83
418,83
94,84
307,84
307,84
755,84
216,85
216,85
42,86
839,86
640,88
640,88
906,88
906,88
261,89
261,89
484,89
628,89
628,89
827,89
470,90
470,90
409,92
765,92
845,92
521,93
655,93
655,93
924,93
283,95
73,96
73,96
156,96
156,96
833,97
687,98
687,98
443,99
443,99
443,99
704,101
704,101
42,102
268,103
649,103
649,103
649,103
247,104
491,104
708,104
171,106
194,106
274,106
420,106
462,106
920,106
637,107
637,107
237,108
237,108
605,108
605,108
936,108
936,108
341,109
341,109
132,110
132,110
286,110
286,110
941,110
941,110
941,110
59,111
59,111
59,111
423,111
978,111
179,112
179,112
271,112
682,112
735,112
846,112
503,113
539,114
652,114
652,114
628,115
628,115
700,115
45,117
943,117
943,117
943,117
283,119
307,119
307,119
329,119
329,119
347,119
752,119
785,119
87,120
87,120
852,121
874,121
874,121
982,121
982,121
982,121
3,122
3,122
3,122
376,122
454,122
466,122
630,122
630,122
511,123
247,124
247,124
672,124
259,125
667,125
667,125
720,126
720,126
991,126
991,126
773,127
935,127
550,128
586,129
586,129
586,129
997,129
63,130
63,130
358,131
358,131
292,132
315,132
956,132
956,132
151,133
151,133
151,133
265,133
648,133
648,133
795,133
442,134
873,134
239,137
239,137
557,137
594,137
520,139
431,140
710,140
457,141
508,142
728,142
728,142
728,142
753,142
753,142
753,142
204,143
256,144
881,144
226,146
226,146
444,146
528,146
744,146
744,146
113,147
905,147
21,148
568,149
229,150
229,150
308,151
484,151
294,152
294,152
514,152
732,152
732,152
418,153
425,153
674,153
254,154
974,154
702,155
211,156
438,156
457,156
457,156
472,156
472,156
16,157
34,157
273,157
882,158
898,158
75,159
131,159
542,159
818,159
984,159
984,159
410,160
371,161
371,161
487,161
335,162
431,162
578,163
150,164
150,164
496,164
914,164
597,165
425,167
823,167
322,169
399,169
912,169
912,169
750,170
982,170
342,172
584,172
761,172
761,172
761,172
761,172
894,172
106,173
485,173
690,173
690,173
828,173
238,174
386,174
394,174
413,174
656,174
702,174
702,174
702,174
715,174
553,175
614,175
614,175
798,175
798,175
184,176
184,176
439,176
589,176
64,177
64,177
79,177
79,177
811,177
272,178
509,178
777,178
900,178
139,180
139,180
981,181
287,182
287,182
377,184
495,185
597,185
77,186
906,186
672,187
727,187
727,187
997,187
997,187
799,188
799,188
5,189
5,189
840,189
67,190
92,190
280,190
280,190
292,190
292,190
318,190
318,190
394,190
511,190
511,190
711,190
711,190
711,190
37,191
348,192
348,192
733,193
777,193
777,193
844,193
243,194
359,194
373,195
373,195
373,195
503,195
756,195
574,199
54,200
385,200
712,200
712,200
712,200
276,201
830,201
830,201
404,202
610,202
749,202
749,202
918,202
264,203
528,204
528,204
798,204
560,205
517,206
517,206
996,206
280,207
855,207
43,209
303,209
764,209
70,210
583,210
583,210
583,210
734,211
837,211
94,212
94,212
94,212
245,212
372,213
352,214
412,214
449,214
587,214
621,214
621,214
536,215
536,215
723,215
723,215
723,215
775,219
793,219
831,219
93,220
93,220
93,220
360,221
954,221
954,221
295,222
295,222
25,223
543,223
543,223
812,223
745,224
935,224
92,226
92,226
330,226
436,226
436,226
868,226
521,227
521,227
521,227
631,228
631,228
848,228
596,229
3,230
103,230
551,230
551,230
135,231
448,232
802,232
802,232
876,232
164,233
164,233
427,233
427,233
861,233
861,233
255,234
767,235
767,235
313,236
605,236
72,237
143,237
156,237
378,237
526,237
758,237
758,237
946,237
491,238
970,239
970,239
419,240
419,240
536,240
824,240
480,241
480,241
882,241
806,242
806,242
806,242
243,243
271,244
333,245
554,245
554,245
586,245
586,245
586,245
748,245
748,245
748,245
644,246
644,246
729,246
164,247
164,247
856,247
856,247
952,247
142,248
761,248
761,248
447,249
447,249
447,249
536,249
159,250
460,250
460,250
569,250
713,250
32,251
553,251
553,251
792,252
792,252
792,252
834,252
572,253
866,253
843,254
108,255
149,255
753,255
753,255
753,255
893,255
597,256
597,256
655,256
782,258
782,258
873,258
134,259
134,259
40,261
77,261
314,261
429,261
429,261
967,261
475,264
475,264
475,264
572,264
439,265
439,265
535,265
750,265
750,265
750,265
28,266
28,266
368,266
368,266
368,266
544,266
661,266
863,266
891,266
903,266
987,266
804,267
804,267
10,269
165,270
165,270
768,270
768,270
511,271
511,271
739,271
739,271
783,271
783,271
465,272
465,272
38,273
609,273
609,273
833,273
558,274
558,274
891,274
265,275
507,275
507,275
622,275
668,275
51,277
576,278
576,278
309,279
309,279
488,279
488,279
15,280
326,280
354,280
354,280
719,280
719,280
719,280
980,280
980,280
613,281
914,281
6,282
114,282
114,282
592,282
91,283
131,283
173,284
676,285
730,286
730,286
730,286
156,287
638,287
638,287
865,288
865,288
486,289
681,290
792,290
792,290
807,290
100,291
337,292
852,292
852,292
924,292
179,293
587,294
651,294
802,296
990,296
990,296
733,297
733,297
51,298
174,299
569,299
628,299
860,299
160,300
379,300
28,301
37,301
720,301
19,302
146,302
146,302
332,302
332,302
690,302
248,303
248,303
472,303
607,303
795,303
795,303
170,304
597,304
818,304
818,304
818,304
342,306
342,306
2,308
98,308
937,308
184,309
184,309
360,309
35,310
75,310
520,310
880,310
371,311
872,311
268,312
383,312
383,312
821,312
821,312
821,312
286,313
345,313
772,314
772,314
838,314
132,315
160,315
544,315
544,315
544,315
227,316
802,316
890,317
890,317
463,318
463,318
670,318
217,319
66,320
66,320
704,320
825,320
946,320
435,321
734,321
734,321
76,322
114,322
341,322
611,322
263,323
763,323
763,323
899,323
899,323
899,323
48,324
101,324
316,324
211,325
424,325
812,325
812,325
221,326
400,326
400,326
443,326
608,326
623,326
322,327
426,329
712,329
149,330
202,330
284,331
345,331
536,331
536,331
297,332
134,333
588,333
588,333
225,334
225,334
652,334
661,334
438,335
438,335
59,336
78,337
824,337
193,339
193,339
593,339
593,339
593,339
719,339
896,339
102,340
102,340
102,340
420,340
613,340
613,340
840,340
404,341
425,341
855,341
117,342
117,342
70,343
70,343
658,343
658,343
964,343
349,345
646,346
680,346
680,346
182,347
205,347
205,347
333,347
24,348
24,348
78,348
78,348
370,348
370,348
