35,308
373,470
668,615
120,348
178,377
425,499
141,359
460,513
387,481
408,493
303,438
731,652
6,299
732,653
40,312
802,688
514,544
16,303
248,417
310,448
319,455
284,434
217,406
33,316
337,463
334,463
338,464
196,400
469,534
576,584
643,619
408,506
258,434
679,638
256,431
577,585
180,391
221,413
148,381
315,462
769,681
610,606
842,724
65,343
329,470
37,332
791,704
279,453
400,510
264,444
11,323
705,659
84,359
720,670
31,334
754,687
125,377
274,450
808,714
516,570
624,624
660,643
356,494
489,562
355,494
562,598
752,688
135,388
51,350
284,464
433,533
710,670
682,657
490,564
548,592
107,379
264,458
797,719
693,664
612,625
484,563
304,478
795,719
206,430
574,609
91,375
60,360
45,356
307,481
66,368
616,637
524,592
194,431
462,563
129,399
414,538
592,627
496,581
768,710
878,766
778,717
80,375
615,638
777,718
447,557
344,508
889,777
208,444
610,640
393,535
473,573
915,787
727,698
98,393
453,565
311,493
117,402
791,732
443,563
725,697
398,541
412,549
106,396
753,717
790,732
443,564
853,763
636,659
156,428
398,543
260,481
784,733
155,427
830,758
358,526
898,793
359,529
720,708
330,518
709,705
232,471
303,505
178,446
864,781
409,561
224,469
381,545
242,480
535,621
784,746
208,465
382,546
238,479
439,580
192,458
735,725
613,665
444,582
749,733
653,684
370,547
283,503
750,734
470,594
371,546
415,568
657,691
281,502
255,492
795,756
116,424
840,781
232,483
656,690
271,506
476,606
320,530
580,656
582,658
504,620
530,633
723,730
770,755
530,634
673,705
755,748
781,759
525,637
329,541
979,861
173,467
662,706
552,652
243,498
437,597
175,466
403,578
277,519
197,477
524,642
137,449
731,739
437,598
307,536
214,489
337,551
927,840
830,794
276,523
337,552
703,732
609,683
932,846
235,505
849,805
667,714
585,674
937,848
963,861
534,655
831,802
342,563
255,519
274,528
166,480
171,481
358,573
533,655
681,730
783,780
795,788
505,649
221,510
890,837
425,613
425,612
913,849
353,579
955,871
697,744
304,556
200,506
834,814
615,709
384,598
456,629
986,891
280,545
396,604
653,726
412,608
839,819
516,661
384,599
321,570
215,520
352,582
815,811
984,898
668,743
321,571
968,888
281,553
734,775
534,676
502,659
666,744
700,758
808,813
222,529
321,572
733,776
640,735
619,724
772,798
365,600
334,584
364,599
334,585
618,726
797,811
681,755
796,811
766,801
417,630
731,779
981,906
511,678
857,847
280,562
890,861
489,527
669,616
42,312
546,564
771,678
84,345
223,412
160,385
408,507
67,342
517,564
223,425
799,705
242,436
224,427
189,411
807,714
623,623
311,480
774,706
274,465
47,356
781,716
593,627
238,452
493,581
312,493
443,561
443,565
655,672
260,482
85,398
397,552
178,445
129,426
397,553
210,466
649,682
830,770
807,761
628,678
823,771
688,707
179,464
313,531
781,763
348,553
645,702
497,634
407,588
939,849
489,637
748,760
190,498
321,567
456,630
502,658
542,680
439,629
653,737
214,521
798,809
389,614
782,805
857,846
891,860
17,302
435,513
56,329
754,677
706,657
396,511
370,499
860,743
682,656
285,464
28,338
532,585
432,545
344,509
726,698
56,378
357,522
262,482
638,682
627,678
880,803
756,747
228,493
255,518
798,783
891,837
663,729
598,702
955,887
767,799
643,617
423,531
108,379
719,717
630,676
880,799
590,660
482,621
318,561
349,590
96,370
613,627
89,374
633,637
207,494
424,610
366,605
645,610
477,539
770,684
618,635
700,684
111,396
337,553
195,399
422,581
641,691
278,455
573,608
701,758
